Location,Year,Average_Rent,Average_Earnings,CPI_Index,Affordability_Ratio,Real_Rent,Rent_YoY_Growth,Income_YoY_Growth
"Athlone, Westmeath",2018,796.21,284.1095454545454,83.72291666666666,2.802475357616541,951.0060467315302,9.304943508641884,3.761354136848749
"Athlone, Westmeath",2019,857.19,291.2750909090909,84.56875000000001,2.9428881039042754,1013.6013598403665,7.658783486768561,2.5221065498103545
"Athlone, Westmeath",2020,890.12,295.81777272727277,84.11145833333333,3.0090146098849857,1058.2624741476463,3.841622044120907,1.5595847224710413
"Athlone, Westmeath",2021,933.28,309.2805,86.49479166666667,3.017584361122023,1079.00138495815,4.8487844335595165,4.551020430114283
"Athlone, Westmeath",2022,1028.3,321.86687878787876,93.921875,3.194799054418037,1094.846115454999,10.181296074061375,4.069567524586493
"Athlone, Westmeath",2023,1108.14,335.2919090909091,99.559375,3.3050007171498597,1113.044351674566,7.764271127103006,4.17098843894339
"Athlone, Westmeath",2024,1229.63,350.1716666666666,101.09583333333335,3.511506261214738,1216.3013642171206,10.963416174851549,4.4378516666571555
"Athy, Kildare",2008,727.47,263.2414696969697,84.23125,2.7635083516188645,863.6580841433554,,
"Athy, Kildare",2009,672.91,256.8306666666667,79.36041666666667,2.620053160837491,847.9164150893865,-7.499965634321704,-2.4353317270576103
"Athy, Kildare",2010,604.91,256.01466666666664,79.12083333333334,2.3627943190754697,764.5394702196007,-10.10536327294883,-0.31771906781642434
"Athy, Kildare",2011,569.86,251.39683333333335,81.60104166666666,2.2667747737474815,698.3489283480349,-5.794250384354694,-1.8037378066881438
"Athy, Kildare",2012,552.46,258.9757575757576,82.85833333333333,2.1332498654372705,666.7524891883738,-3.0533815323061764,3.0147254211333463
"Athy, Kildare",2013,549.66,260.7649393939394,83.11562500000001,2.1078753964298276,661.319697710268,-0.5068240234587296,0.6908684561559575
"Athy, Kildare",2014,576.3,261.4159090909091,83.22708333333334,2.2045330064421895,692.4428646524317,4.846632463704825,0.24963850526940057
"Athy, Kildare",2015,615.46,266.57742424242423,82.91979166666667,2.3087476433874747,742.2353428890872,6.795072011105341,1.9744456905720131
"Athy, Kildare",2016,678.13,269.88875757575755,82.96875,2.5126278178136023,817.3318267419962,10.182627628115547,1.2421657020446064
"Athy, Kildare",2017,757.71,273.8105606060606,83.30520833333334,2.7672782171836676,909.558976154452,11.735213012254286,1.4531183386556012
"Athy, Kildare",2018,839.4,284.1095454545454,83.72291666666666,2.9544941851814523,1002.5928782939756,10.781169576750994,3.761354136848749
"Athy, Kildare",2019,911.42,291.2750909090909,84.56875000000001,3.1290694894485873,1077.7267016480673,8.579938050988801,2.5221065498103545
"Athy, Kildare",2020,955.04,295.81777272727277,84.11145833333333,3.228474040606386,1135.445775075235,4.785938425753211,1.5595847224710413
"Athy, Kildare",2021,991.73,309.2805,86.49479166666667,3.2065713809955687,1146.5777081953393,3.841723906852068,4.551020430114283
"Athy, Kildare",2022,1032.83,321.86687878787876,93.921875,3.2088731959297685,1099.669272999501,4.144273138858345,4.069567524586493
"Athy, Kildare",2023,1117.65,335.2919090909091,99.559375,3.3333640618717317,1122.596440566245,8.21238732414824,4.17098843894339
"Athy, Kildare",2024,1218.35,350.1716666666666,101.09583333333335,3.4792934893837786,1205.1436343403534,9.00997628953606,4.4378516666571555
"Aungier Street, Dublin 2",2008,1167.63,263.2414696969697,84.23125,4.435585325306521,1386.2194850486014,,
"Aungier Street, Dublin 2",2009,1027.79,256.8306666666667,79.36041666666667,4.001819616556693,1295.091486624839,-11.97639663249489,-2.4353317270576103
"Aungier Street, Dublin 2",2010,930.18,256.01466666666664,79.12083333333334,3.633307466759717,1175.6448470166938,-9.497076250985126,-0.31771906781642434
"Aungier Street, Dublin 2",2011,934.92,251.39683333333335,81.60104166666666,3.7189012590320347,1145.7206683942454,0.5095787912017036,-1.8037378066881438
"Aungier Street, Dublin 2",2012,957.42,258.9757575757576,82.85833333333333,3.6969483513140338,1155.490294679674,2.40662302656911,3.0147254211333463
"Aungier Street, Dublin 2",2013,1007.93,260.7649393939394,83.11562500000001,3.865281898489095,1212.6841373087188,5.275636606713885,0.6908684561559575
"Aungier Street, Dublin 2",2014,1103.98,261.4159090909091,83.22708333333334,4.2230788624883715,1326.4672457383163,9.52943160735369,0.24963850526940057
"Aungier Street, Dublin 2",2015,1215.45,266.57742424242423,82.91979166666667,4.559463365865054,1465.8141024835747,10.097103208391456,1.9744456905720131
"Aungier Street, Dublin 2",2016,1360.06,269.88875757575755,82.96875,5.039335510736242,1639.243691148776,11.897651075733261,1.2421657020446064
"Aungier Street, Dublin 2",2017,1404.25,273.8105606060606,83.30520833333334,5.1285457978384414,1685.6689132582246,3.2491213622928505,1.4531183386556012
"Aungier Street, Dublin 2",2018,1648.45,284.1095454545454,83.72291666666666,5.8021633780823985,1968.9352278099886,17.390065871461637,3.761354136848749
"Aungier Street, Dublin 2",2019,1857.27,291.2750909090909,84.56875000000001,6.3763433879750036,2196.1658414012268,12.667657496436036,2.5221065498103545
"Aungier Street, Dublin 2",2020,,295.81777272727277,84.11145833333333,,,,1.5595847224710413
"Aungier Street, Dublin 2",2021,,309.2805,86.49479166666667,,,,4.551020430114283
"Aungier Street, Dublin 2",2022,,321.86687878787876,93.921875,,,,4.069567524586493
"Aungier Street, Dublin 2",2023,,335.2919090909091,99.559375,,,,4.17098843894339
"Aungier Street, Dublin 2",2024,,350.1716666666666,101.09583333333335,,,,4.4378516666571555
"Bailieborough, Cavan",2008,,263.2414696969697,84.23125,,,,
"Bailieborough, Cavan",2009,479.68,256.8306666666667,79.36041666666667,1.8676897359090037,604.4323103982359,,-2.4353317270576103
"Bailieborough, Cavan",2010,463.97,256.01466666666664,79.12083333333334,1.812278984016541,586.4068671336037,-3.275100066711134,-0.31771906781642434
"Bailieborough, Cavan",2011,427.86,251.39683333333335,81.60104166666666,1.701930745614006,524.3315419278247,-7.78283078647326,-1.8037378066881438
"Bailieborough, Cavan",2012,431.85,258.9757575757576,82.85833333333333,1.667530598394608,521.1907874886856,0.932548029729352,3.0147254211333463
"Bailieborough, Cavan",2013,440.02,260.7649393939394,83.11562500000001,1.6874200995834747,529.4070759860133,1.8918605997452653,0.6908684561559575
"Bailieborough, Cavan",2014,418.65,261.4159090909091,83.22708333333334,1.6014710101457967,503.02135222408566,-4.856597427389664,0.24963850526940057
"Bailieborough, Cavan",2015,443.31,266.57742424242423,82.91979166666667,1.6629690277030211,534.6250769443362,5.890361877463279,1.9744456905720131
"Bailieborough, Cavan",2016,498.33,269.88875757575755,82.96875,1.8464274113386112,600.6237288135593,12.411179535765026,1.2421657020446064
"Bailieborough, Cavan",2017,543.2,273.8105606060606,83.30520833333334,1.9838533575829385,652.0600702737174,9.004073605843521,1.4531183386556012
"Bailieborough, Cavan",2018,543.88,284.1095454545454,83.72291666666666,1.9143320198195002,649.6190310299351,0.12518409425625876,3.761354136848749
"Bailieborough, Cavan",2019,559.26,291.2750909090909,84.56875000000001,1.9200405989214817,661.308107309142,2.8278296683091897,2.5221065498103545
"Bailieborough, Cavan",2020,581.57,295.81777272727277,84.11145833333333,1.9659738312483837,691.4277929830212,3.989200014304628,1.5595847224710413
"Bailieborough, Cavan",2021,610.52,309.2805,86.49479166666667,1.9740009473600824,705.8459685674716,4.977904637446895,4.551020430114283
"Bailieborough, Cavan",2022,728.95,321.86687878787876,93.921875,2.2647561710765616,776.1237730826819,19.3982179125991,4.069567524586493
"Bailieborough, Cavan",2023,826.46,335.2919090909091,99.559375,2.464896937837884,830.1177061426913,13.376774813087323,4.17098843894339
"Bailieborough, Cavan",2024,918.25,350.1716666666666,101.09583333333335,2.6222852600867195,908.2965832749453,11.106405633666473,4.4378516666571555
"Balbriggan, Dublin",2008,1033.33,263.2414696969697,84.23125,3.925407350101476,1226.77747273132,,
"Balbriggan, Dublin",2009,925.26,256.8306666666667,79.36041666666667,3.6026071652917873,1165.8960963956633,-10.45842083361559,-2.4353317270576103
"Balbriggan, Dublin",2010,806.45,256.01466666666664,79.12083333333334,3.150014842899626,1019.2637842961714,-12.840715042258388,-0.31771906781642434
"Balbriggan, Dublin",2011,769.3,251.39683333333335,81.60104166666666,3.060102189035794,942.7575730497722,-4.606609213218437,-1.8037378066881438
"Balbriggan, Dublin",2012,769.47,258.9757575757576,82.85833333333333,2.9712047459689686,928.6573468772001,0.022098011179005894,3.0147254211333463
"Balbriggan, Dublin",2013,781.77,260.7649393939394,83.11562500000001,2.9979873897808575,940.5812685641238,1.5985028656087863,0.6908684561559575
"Balbriggan, Dublin",2014,819.48,261.4159090909091,83.22708333333334,3.1347747841736,984.6314050414277,4.8236693656702245,0.24963850526940057
"Balbriggan, Dublin",2015,896.25,266.57742424242423,82.91979166666667,3.3620626448282978,1080.8637865407081,9.368135891052853,1.9744456905720131
"Balbriggan, Dublin",2016,995.63,269.88875757575755,82.96875,3.689038435476615,1200.0060263653484,11.0884239888424,1.2421657020446064
"Balbriggan, Dublin",2017,1117.92,273.8105606060606,83.30520833333334,4.082822801010896,1341.9569104572793,12.282675291021782,1.4531183386556012
"Balbriggan, Dublin",2018,1203.94,284.1095454545454,83.72291666666666,4.2375908140425995,1438.0053251051336,7.694647201946481,3.761354136848749
"Balbriggan, Dublin",2019,1318.84,291.2750909090909,84.56875000000001,4.527815941568513,1559.4885817751826,9.543664966692678,2.5221065498103545
"Balbriggan, Dublin",2020,1372.99,295.81777272727277,84.11145833333333,4.641337088511646,1632.3459695097033,4.105880925661953,1.5595847224710413
"Balbriggan, Dublin",2021,1404.04,309.2805,86.49479166666667,4.539697782433745,1623.265370024688,2.261487702022591,4.551020430114283
"Balbriggan, Dublin",2022,1469.31,321.86687878787876,93.921875,4.564961780265453,1564.3959407752452,4.648727956468468,4.069567524586493
"Balbriggan, Dublin",2023,1528.84,335.2919090909091,99.559375,4.5597282801878745,1535.6062651056216,4.051561617357802,4.17098843894339
"Balbriggan, Dublin",2024,1643.92,350.1716666666666,101.09583333333335,4.694611690456586,1626.1006470757945,7.5272755814866255,4.4378516666571555
"Baldoyle, Dublin 13",2008,1353.86,263.2414696969697,84.23125,5.143034650119889,1607.3132002671216,,
"Baldoyle, Dublin 13",2009,1199.65,256.8306666666667,79.36041666666667,4.670976466984732,1511.647809308797,-11.39039487096153,-2.4353317270576103
"Baldoyle, Dublin 13",2010,1046.06,256.01466666666664,79.12083333333334,4.085937784814412,1322.10437621781,-12.802900846080123,-0.31771906781642434
"Baldoyle, Dublin 13",2011,1004.25,251.39683333333335,81.60104166666666,3.9946803891059353,1230.6828191020847,-3.996902663327151,-1.8037378066881438
"Baldoyle, Dublin 13",2012,1006.36,258.9757575757576,82.85833333333333,3.8859235683695674,1214.5549632907573,0.2101070450585052,3.0147254211333463
"Baldoyle, Dublin 13",2013,1049.95,260.7649393939394,83.11562500000001,4.026423193395003,1263.240215061849,4.331451965499422,0.6908684561559575
"Baldoyle, Dublin 13",2014,1147.11,261.4159090909091,83.22708333333334,4.388064995696512,1378.2893188815738,9.253773989237569,0.24963850526940057
"Baldoyle, Dublin 13",2015,1263.44,266.57742424242423,82.91979166666667,4.7394861121136564,1523.6893081919022,10.141137292849,1.9744456905720131
"Baldoyle, Dublin 13",2016,1314.54,269.88875757575755,82.96875,4.8706734278511385,1584.379661016949,4.044513392009108,1.2421657020446064
"Baldoyle, Dublin 13",2017,1425.9,273.8105606060606,83.30520833333334,5.207615063655213,1711.657684468508,8.471404445661612,1.4531183386556012
"Baldoyle, Dublin 13",2018,1550.11,284.1095454545454,83.72291666666666,5.456029284478939,1851.47634807276,8.710989550459347,3.761354136848749
"Baldoyle, Dublin 13",2019,1594.36,291.2750909090909,84.56875000000001,5.473725868641515,1885.2826842066363,2.8546361225977535,2.5221065498103545
"Baldoyle, Dublin 13",2020,1652.8,295.81777272727277,84.11145833333333,5.587223461126482,1965.0117032211724,3.665420607641945,1.5595847224710413
"Baldoyle, Dublin 13",2021,1685.55,309.2805,86.49479166666667,5.449907123145493,1948.7300535918585,1.981485963213947,4.551020430114283
"Baldoyle, Dublin 13",2022,1754.79,321.86687878787876,93.921875,5.451912314210082,1868.3506904009316,4.107857969208872,4.069567524586493
"Baldoyle, Dublin 13",2023,1880.71,335.2919090909091,99.559375,5.609172034897136,1889.0335540977433,7.175787416158053,4.17098843894339
"Baldoyle, Dublin 13",2024,2076.4,350.1716666666666,101.09583333333335,5.92966307001804,2053.892758521205,10.405112962657714,4.4378516666571555
"Balgriffin, Dublin 13",2008,1367.45,263.2414696969697,84.23125,5.194660254610109,1623.4473547525415,,
"Balgriffin, Dublin 13",2009,1229.36,256.8306666666667,79.36041666666667,4.786655799151711,1549.0846087207622,-10.098358258071604,-2.4353317270576103
"Balgriffin, Dublin 13",2010,1043.12,256.01466666666664,79.12083333333334,4.074454067735703,1318.388540734109,-15.149346001171338,-0.31771906781642434
"Balgriffin, Dublin 13",2011,1052.85,251.39683333333335,81.60104166666666,4.18800024662204,1290.2408823416777,0.9327785873149752,-1.8037378066881438
"Balgriffin, Dublin 13",2012,1096.48,258.9757575757576,82.85833333333333,4.233909807867824,1323.3189178316402,4.14399012204969,3.0147254211333463
"Balgriffin, Dublin 13",2013,1173.36,260.7649393939394,83.11562500000001,4.499684668986105,1411.720118810392,7.011527798044637,0.6908684561559575
"Balgriffin, Dublin 13",2014,1298.01,261.4159090909091,83.22708333333334,4.965306069220938,1559.6004906255475,10.62333810595215,0.24963850526940057
"Balgriffin, Dublin 13",2015,1426.12,266.57742424242423,82.91979166666667,5.349740339238529,1719.8788990364683,9.869723653900975,1.9744456905720131
"Balgriffin, Dublin 13",2016,1567.69,269.88875757575755,82.96875,5.808652476233474,1889.494538606403,9.926934619807604,1.2421657020446064
"Balgriffin, Dublin 13",2017,1721.05,273.8105606060606,83.30520833333334,6.285550112422894,2065.9572605754443,9.782546294229078,1.4531183386556012
"Balgriffin, Dublin 13",2018,1838.01,284.1095454545454,83.72291666666666,6.4693708092749125,2195.348744618907,6.7958513698033185,3.761354136848749
"Balgriffin, Dublin 13",2019,1894.99,291.2750909090909,84.56875000000001,6.505842961324284,2240.7686054245805,3.100091947269057,2.5221065498103545
"Balgriffin, Dublin 13",2020,1929.24,295.81777272727277,84.11145833333333,6.521717685227284,2293.6708484525743,1.8073974005139881,1.5595847224710413
"Balgriffin, Dublin 13",2021,1916.83,309.2805,86.49479166666667,6.197707259267881,2216.1218763172155,-0.6432584852066103,4.551020430114283
"Balgriffin, Dublin 13",2022,1904.4,321.86687878787876,93.921875,5.916731809037937,2027.6426551322577,-0.6484664785087801,4.069567524586493
"Balgriffin, Dublin 13",2023,1953.82,335.2919090909091,99.559375,5.827220839588624,1962.4671207508084,2.595043058181057,4.17098843894339
"Balgriffin, Dublin 13",2024,1972.38,350.1716666666666,101.09583333333335,5.632608768080419,1951.000288505131,0.949933975494166,4.4378516666571555
"Ballaghaderreen, Roscommon",2008,541.06,263.2414696969697,84.23125,2.0553752439645656,642.350671514432,,
"Ballaghaderreen, Roscommon",2009,516.91,256.8306666666667,79.36041666666667,2.0126490606002396,651.3448665109075,-4.463460614349602,-2.4353317270576103
"Ballaghaderreen, Roscommon",2010,480.77,256.01466666666664,79.12083333333334,1.8779002244663068,607.6402127547527,-6.991545917084208,-0.31771906781642434
"Ballaghaderreen, Roscommon",2011,443.32,251.39683333333335,81.60104166666666,1.7634271447333265,543.277378505687,-7.789587536659937,-1.8037378066881438
"Ballaghaderreen, Roscommon",2012,404.14,258.9757575757576,82.85833333333333,1.560532166342936,487.7481645378658,-8.837859785256697,3.0147254211333463
"Ballaghaderreen, Roscommon",2013,379.53,260.7649393939394,83.11562500000001,1.4554487305006958,456.62894311388493,-6.0894739446726405,0.6908684561559575
"Ballaghaderreen, Roscommon",2014,356.2,261.4159090909091,83.22708333333334,1.362579657981447,427.9856817442238,-6.147076647432348,0.24963850526940057
"Ballaghaderreen, Roscommon",2015,353.86,266.57742424242423,82.91979166666667,1.3274192329137422,426.74974561260257,-0.6569343065693345,1.9744456905720131
"Ballaghaderreen, Roscommon",2016,360.18,269.88875757575755,82.96875,1.3345498465192562,434.1152542372882,1.7860170688972943,1.2421657020446064
"Ballaghaderreen, Roscommon",2017,395.61,273.8105606060606,83.30520833333334,1.4448310507978392,474.8922761431983,9.836748292520415,1.4531183386556012
"Ballaghaderreen, Roscommon",2018,448.41,284.1095454545454,83.72291666666666,1.578299663542072,535.5881255132258,13.346477591567464,3.761354136848749
"Ballaghaderreen, Roscommon",2019,491.08,291.2750909090909,84.56875000000001,1.6859663435939658,580.6873106200576,9.515844874110746,2.5221065498103545
"Ballaghaderreen, Roscommon",2020,522.39,295.81777272727277,84.11145833333333,1.7659182380553382,621.0687703567935,6.375743259754008,1.5595847224710413
"Ballaghaderreen, Roscommon",2021,548.83,309.2805,86.49479166666667,1.7745380002942313,634.5237550430542,5.061352629261684,4.551020430114283
"Ballaghaderreen, Roscommon",2022,628.47,321.86687878787876,93.921875,1.9525774207236253,669.1412410580602,14.510868574968573,4.069567524586493
"Ballaghaderreen, Roscommon",2023,737.15,335.2919090909091,99.559375,2.1985320254182854,740.41244232399,17.292790427546258,4.17098843894339
"Ballaghaderreen, Roscommon",2024,770.69,350.1716666666666,101.09583333333335,2.2008919434753436,762.3360672629105,4.549955911279935,4.4378516666571555
"Ballina, Mayo",2008,619.59,263.2414696969697,84.23125,2.353694502288111,735.5821028418789,,
"Ballina, Mayo",2009,610.03,256.8306666666667,79.36041666666667,2.3752225850495527,768.6829601239073,-1.5429558256266351,-2.4353317270576103
